IdEvaluacionPartido;IdPartido;IdCT;IdEvaluador;FechaEvaluacion;IdJugador;Condicion;IdPosicion;Nota;Comentario;;;;;;;;;;;;;;;;;
3471;256;16;11;15/04/2023;185;No citado;;;;;;;;;;;;;;;;;;;;
3472;256;16;11;15/04/2023;198;Suplente ingresa;;2;Entro en el segundo tiempo, respondió bien cuando le remataron, sus inicios fueron regulares, ya que, en ocasiones no tomo buenas decisiones de con quien jugar.;;;;;;;;;;;;;;;;;
3473;256;16;11;15/04/2023;204;No citado;;;;;;;;;;;;;;;;;;;;
3474;256;16;11;15/04/2023;189;Titular;;5;Entrego mucha seguridad al momento de defender y en el juego aéreo defensivo y ofensivo. En los inicios de cada jugada, interpreto de buena manera cuando romper en conducción. Nos dio variante en los ultimos minutos de jugar como centro delantero. Tuvo remates de media distancia que causaron peligro y anoto un gol desde una táctica fija.;;;;;;;;;;;;;;;;;
3475;256;16;11;15/04/2023;196;No citado;;;;;;;;;;;;;;;;;;;;
3476;256;16;11;15/04/2023;203;Suplente ingresa;;2;Entro un poco duditativo, pero con el pasar de los minutos se fue afirmando teniendo una buena actuación con balón dandole claridad desde atrás y defensivamente ganando duelos y haciendo buenas coberturas.;;;;;;;;;;;;;;;;;
3477;256;16;11;15/04/2023;195;Titular;;4;Tuvo duelos defensivos y ofensivos muy buenos que pudo ganar y tener salidas limpias desde sus pies, interpreto bien cuando saltarse una linea en nuestros inicios lo que en una jugada ocasiono un gol nuestro, se proyecto de manera constante en ofensiva dando lineas de pase claras. Debe mejorar que no lo debe arrastrar tanto el balón porque se generaban espacios grandes entre él y nuestro central.;;;;;;;;;;;;;;;;;
3478;256;16;11;15/04/2023;188;Lesionado;;;;;;;;;;;;;;;;;;;;
3479;256;16;11;15/04/2023;187;Titular;;4;Defensivamente perdio algunos duelos por su banda pero no se vio disminuido durante el partido. Interpreto de buena manera que hacer en los inicios, asociandose, conduciendo y en oportunidades proyectandose en ofensiva en la circulación banda a banda. Se atrevio a rematar al arco donde consiguio marcar un gol de media distancia.;;;;;;;;;;;;;;;;;
3480;256;16;11;15/04/2023;200;Suplente ingresa;;3;Se asocio de buena manera cuando inicibiamos por su banda dandole continuidad al juego. Defensivamente cuando le toco intervenir en duelos y cerrando cuando el balón venia jugado por la otra banda.;;;;;;;;;;;;;;;;;
3481;256;16;11;15/04/2023;194;Titular;;4;Jugador clave en darle la continuidad al juego, distribuir el juego hacias las bandas y en profundidad cuando el juego asi lo requería. Muy buena la comunicación que tuvo en momentos del juego cuando se requería retornar o tomar la posición de otro compañero cuando nos encontrabamos con balón. Piso las dos áreas, siendo nuestro equilibrio defensivo y ofensivo.;;;;;;;;;;;;;;;;;
3482;256;16;11;15/04/2023;202;Titular;;4;Técnicamente fue muy bueno su desarrollo durante el juego, le dio continuidad al juego, tiene que interpretar mejor cuando eludir en ciertas zonas de la cancha, ya que, vinieron muchas pérdidas de balón por su parte, aunque era el primero en querer recuperarla. Piso las dos áreas, remato de media distancia llegando a hacer un gol. Sus retornos fueron buenos dandole equilibrio a nuestro equipo.;;;;;;;;;;;;;;;;;
3483;256;16;11;15/04/2023;191;Suplente ingresa;;3;Entro muy bien, distribuyo bien el juego, siempre con la intención de circular el balón de un lado a otro. Se adapto a los dos sistemas de juego utilizados. Entrego equilibrio cuando el juego así lo requirió.;;;;;;;;;;;;;;;;;
3484;256;16;11;15/04/2023;186;Titular;;3;Se adapto bien a los 3 puestos que ocupo, aunque le costo entrar en juego por su arrastre hacia el balón, ya que, no generaba la amplitud necesaria y hacia que el rival se cerrara. Cuando le toco intervenir con el balón fue determinante en los duelos ganando la mayoría y asociandose con nuestros volantes y delantero centro.;;;;;;;;;;;;;;;;;
3485;256;16;11;15/04/2023;190;Suplente ingresa;;2;Entro y su participación fue regular, no entro mucho en el juego pero si se pudo adaptar bien a los 2 sistemas de juego utilizados, perdió algunos balones cuando se fue a duelo pero su intención de querer recuperar una vez perdido el balón fue positivo.;;;;;;;;;;;;;;;;;
3486;256;16;11;15/04/2023;201;Titular;;4;Fue uno de los jugadores más destacados, desequilbrante en los duelos ofensivos, remato en varias ocasiones a portería y siempre fue constante lineas de pase para poder progresar a campo rival. Se adapto a las 3 posiciones que le toco jugar, solo tuvo deficits en su interpretación de cuando generar amplitud en ofensiva.;;;;;;;;;;;;;;;;;
3487;256;16;11;15/04/2023;193;Suplente ingresa;;3;Se adapto a los 2 sistemas de juego, ofensivamente fue regular, gano gran porcentaje de duelos pero pudo tomar mejores decisiones para finalizar la jugada y defensivamente se vio muy bien, dando apoyo en sus retornos constantemente.;;;;;;;;;;;;;;;;;
3488;256;16;11;15/04/2023;192;Titular;;2;Le costo entrar en juego, debido a la superioridad del equipo rival. No genero mucha profundidad debido a que se acercaba mucho al balón liberando a los centrales del equipo rival. Cuando fue cambiado de posición genero constante amplitud, se asociaba bien pero no gano en algunas oportunidades sus duelos ofensivos.;;;;;;;;;;;;;;;;;
3489;256;16;11;15/04/2023;206;No citado;;;;;;;;;;;;;;;;;;;;
3490;256;16;11;15/04/2023;205;No citado;;;;;;;;;;;;;;;;;;;;
3491;256;16;11;15/04/2023;199;Suplente ingresa;;3;Entro bien, genero amplitud del primer minuto, se enfrento a duelos defensivos y ofensivos cooperando en ambas fases de manera positiva. Fue linea de pase clara siempre, busco asociarse y asistir constantemente a sus compañeros, el buscar jugarse un duelo llevo a que convirtiera uno de los goles.;;;;;;;;;;;;;;;;;
3492;256;16;11;15/04/2023;207;No citado;;;;;;;;;;;;;;;;;;;;
3493;257;16;11;22/04/2023;197;No citado;;;;;;;;;;;;;;;;;;;;
3494;257;16;11;22/04/2023;185;Titular;;4;Se vio seguro cuando le toco intervenir con el balón en los pies, entrego inicios claros e interpreto bien las presiones del equipo rival. En cuanto a intervenciones defensivas no paso mayores problemas y comunico bien a su linea defensiva. Tuvo que salir por un golpe en su labio.;;;;;;;;;;;;;;;;;
3495;257;16;11;22/04/2023;198;No citado;;;;;;;;;;;;;;;;;;;;
3496;257;16;11;22/04/2023;204;Suplente ingresa;;3;Entro bien, sus intervenciones cuando nos atacaron se vio seguro y acato bien las ordenes para darle mas variantes al equipo en los inicios.;;;;;;;;;;;;;;;;;
3497;257;16;11;22/04/2023;189;Titular;;4;Todos nuestros inicios partían por él, fue pieza clave en nuestro bloque defensivo entregando seguridad, buenas coberturas y comunicación. Debe mejorar la interpretación de cuando romper con una conducción o un pase. Autor del primer gol nuestro proveniente de un rebote que da el arquero rival desde una táctica fija.;;;;;;;;;;;;;;;;;
3498;257;16;11;22/04/2023;196;No citado;;;;;;;;;;;;;;;;;;;;
3499;257;16;11;22/04/2023;203;Suplente ingresa;;2;Entro y hubo una modificación en el sistema de juego para cerrar el partido, tuvo intervenciones positivas en cuanto a lo defensivo pero con el balón no se vio muy seguro.;;;;;;;;;;;;;;;;;
3500;257;16;11;22/04/2023;195;Titular;;3;En nuestros inicios le falto mayor claridad al momento de entregar los pases, ya que, dividia mucho las jugadas. Gano la mayoria de sus duelos defensivos. Muchas veces lo encontraron corriendo hacia atrás por los espacios que dejaba a sus espaldas.;;;;;;;;;;;;;;;;;
3501;257;16;11;22/04/2023;188;Suplente ingresa;;2;Entro y hubo una modificación en el sistema de juego para cerrar el partido, tuvo pocas intervenciones con balón que no fueron muy efectivas y defensivamente ayudo a cerrar nuestra linea defensiva.;;;;;;;;;;;;;;;;;
3502;257;16;11;22/04/2023;187;Lesionado;;;;;;;;;;;;;;;;;;;;
3503;257;16;11;22/04/2023;200;Titular;;3;Al jugar a perfil cambiado se le vio bien, gano bastantes duelos, dio continuidad al juego pero debe mejorar el interpretar cuando conducir para poder romper lineas, ya que, se deshacía muy rápido del balón.;;;;;;;;;;;;;;;;;
3504;257;16;11;22/04/2023;194;Titular;;5;Entrego el equilibrio defensivo y ofensivo en todos los momentos del juego, colaborativo con todo el equipo, desde los fundamentos técnicos fue el mejor.;;;;;;;;;;;;;;;;;
3505;257;16;11;22/04/2023;202;Titular;;2;Le costo mucho entrar en juego, en algunas zonas de la cancha eludia y nos dejaba mano a mano, cuando empezo a aparecer un poco más en el juego cambio un poco, tuvo remates de media distancia pero no colaboro mucho en nuestra fase defensiva.;;;;;;;;;;;;;;;;;
3506;257;16;11;22/04/2023;191;Suplente ingresa;;3;Entro y al principio no se le vio claro en cuanto a asociaciones con sus compañeros, perdiendo balones por la presión que ejercia el equipo rival. Después se acomodo mejor y empezo a hacer jugar al equipo, defensivamente entrego mucho, disputando balones aéreos y con harta lucha en mitad de cancha.;;;;;;;;;;;;;;;;;
3507;257;16;11;22/04/2023;186;Titular;;4;Gano la mayoria de los duelos ofensivos, se apoyo cuando fue necesario. Debe mejorar el donde interpretar cuando y en que zona de la cancha enfrentarse a duelo. Un gol nuestro salio de una asistencia de él y tuvo varias ocasiones de la misma manera que no fueron concretadas.;;;;;;;;;;;;;;;;;
3508;257;16;11;22/04/2023;190;Suplente ingresa;;2;Entro y se adapto al cambio de sistema de juego. Intervino de manera regular cuando le toco estar con el balón en los pies.;;;;;;;;;;;;;;;;;
3509;257;16;11;22/04/2023;201;Titular;;4;Gano la mayoria de los duelos ofensivos, se apoyo cuando fue necesario. Debe mejorar el donde interpretar cuando y en que zona de la cancha enfrentarse a duelo. Remato después de ganar duelos generando ocasiones de gol.;;;;;;;;;;;;;;;;;
3510;257;16;11;22/04/2023;193;Suplente ingresa;;3;Entro y se proyecto muy bien en ofensiva, dando un pase adelante en varias ocasiones. Debe mejorar las distancias que habían entre él y nuestro central. Cuando intervino en duelos de ambas fases fue positivo.;;;;;;;;;;;;;;;;;
3511;257;16;11;22/04/2023;192;Titular;;3;Genero ocasiones de gol, siempre estuvo cerca del arco rival buscando el gol, remato a portería y gano duelos ofensivos que fueron claves para poder acercarnos con más peligro al rival.;;;;;;;;;;;;;;;;;
3512;257;16;11;22/04/2023;206;Suplente ingresa;;3;Entro y se enfrento a constantes duelos, intento sobrepasar pero no siempre fue el que los ganó e intento apoyarse constantemente. Nuestro segundo gol es obra de él que interpreta muy bien donde ubicarse y poder rematar al arco.;;;;;;;;;;;;;;;;;
3513;257;16;11;22/04/2023;205;No citado;;;;;;;;;;;;;;;;;;;;
3514;257;16;11;22/04/2023;199;Lesionado;;;;;;;;;;;;;;;;;;;;
3515;257;16;11;22/04/2023;207;No citado;;;;;;;;;;;;;;;;;;;;
3516;258;16;11;29/04/2023;197;Titular;;3;Entrego seguridad en su juego con los pies, tuvo buenas intervenciones ante remates del equipo rival.;;;;;;;;;;;;;;;;;
3517;258;16;11;29/04/2023;185;Suplente ingresa;;3;Entro bien, comunico en momentos adecuados a sus compañeros y tuvo buenas intervenciones ante remates del rival.;;;;;;;;;;;;;;;;;
3518;258;16;11;29/04/2023;198;No citado;;;;;;;;;;;;;;;;;;;;
3519;258;16;11;29/04/2023;204;No citado;;;;;;;;;;;;;;;;;;;;
3520;258;16;11;29/04/2023;189;Titular;;4;Tuvo un partido correcto, su interpetación del juego en los inicios para romper lineas fue muy positiva para organizar ataques y en duelos defensivos entrego bastante seguridad.;;;;;;;;;;;;;;;;;
3521;258;16;11;29/04/2023;196;No citado;;;;;;;;;;;;;;;;;;;;
3522;258;16;11;29/04/2023;203;Suplente ingresa;;2;Entro y se adapto bien al puesto donde le toco jugar, le toco intervenir poco defensivamente pero con el balón entrego buenos pases para así darle continuidad al juego y poder progresar a campo rival.;;;;;;;;;;;;;;;;;
3523;258;16;11;29/04/2023;195;Titular;;3;Se enfrento a constantes duelos, ganando y perdiendo algunos pero se vio fuerte siempre. Entrego buenos pases para progresar a campo rival, debe mejorar la interpretación de cuando saltarse una linea y buscar al delantero centro.;;;;;;;;;;;;;;;;;
3524;258;16;11;29/04/2023;188;Suplente ingresa;;2;No entro bien, perdio algunos duelos y un poco erratico cuando tuvo que asociarse con un compañero.;;;;;;;;;;;;;;;;;
3525;258;16;11;29/04/2023;187;Lesionado;;;;;;;;;;;;;;;;;;;;
3526;258;16;11;29/04/2023;200;No citado;;;;;;;;;;;;;;;;;;;;
3527;258;16;11;29/04/2023;194;Titular;;5;Supo posicionarse muy bien detrás de la linea de delanteros del rival en nuestros inicios, y dar lineas de pase constantes para progresar. Remato de media distancia y entrego asistencias para anotar goles.;;;;;;;;;;;;;;;;;
3528;258;16;11;29/04/2023;202;Titular;;3;Dio lineas de pase claras cuando teniamos que asociarnos para circular el balón, debe interpretar mejor en que zonas de la cancha debe eludir y sus retornos deben ser más rápidos. Se asocio con compañeros generando peligro constante en portería rival.;;;;;;;;;;;;;;;;;
3529;258;16;11;29/04/2023;191;Titular;;4;Le toco jugar en una posición que no habia jugado y se adapto bastante bien, se anticipo a jugadas de manera positiva, tuvo duelos ganados y otros perdidos por su banda, e interpreto bien cuando romper con una conducción hacia campo rival.;;;;;;;;;;;;;;;;;
3530;258;16;11;29/04/2023;186;Titular;;3;Se le vio un poco desconectado de las jugadas, pero cuando intervino con el balón en los pies fue determinante para ganar duelos por su banda. Debe mejorar sus retornos y ayuda a su lateral cuando nos toca defender.;;;;;;;;;;;;;;;;;
3531;258;16;11;29/04/2023;190;Suplente ingresa;;2;No entro bien, intervino poco en el juego y no estuvo muy claro para poder entregar buenas asociaciones. Pero si se adapto al cambio de sistema de juego.;;;;;;;;;;;;;;;;;
3532;258;16;11;29/04/2023;201;Titular;;4;Gano la mayoria de sus duelos ofensivos, hizo diagonales en el momento perfecto para dar esa linea de pase en profundidad para provocar daño en la portería rival. Siempre tuvo la intención de hacer goles, buscando rebotes y rematando. Colaborativo al momento de defender.;;;;;;;;;;;;;;;;;
3533;258;16;11;29/04/2023;193;No citado;;;;;;;;;;;;;;;;;;;;
3534;258;16;11;29/04/2023;192;Titular;;2;Se le vio desconectado del juego, pegandose mucho al defensa central del equipo rival. Busco asociarse y apoyarse de espalda en ocasiones cuando le toco intervenir con el balón.;;;;;;;;;;;;;;;;;
3535;258;16;11;29/04/2023;206;Suplente ingresa;;3;Entro bien, se efrento a constantes duelos, entregaba y corría al espacio. Hizo muy buenos dos goles producto de la ventaja que saco en velocidad para atacar el espacio libre y su creatividad al momento de definir.;;;;;;;;;;;;;;;;;
3536;258;16;11;29/04/2023;205;Suplente ingresa;;2;Entro y se adapto bien al puesto, pero si pudo haber intervenido mucho mejor en algunas ocasiones. Dio una asistencia muy buenapara un gol porque se recogió, controlo y entrego rápido.;;;;;;;;;;;;;;;;;
3537;258;16;11;29/04/2023;199;Suplente ingresa;;3;Entro bien, tuvo duelos ofensivos ganados y marco un gol sacando ventaja por su velocidad y buena interpretación de cómo atacar los espacios a espaldas de los rivales. Debe mejorar cuando eludir y cuando entregar un pase con mayor claridad.;;;;;;;;;;;;;;;;;
3538;258;16;11;29/04/2023;207;No citado;;;;;;;;;;;;;;;;;;;;
3539;259;16;11;6/05/2023;197;No citado;;;;;;;;;;;;;;;;;;;;
3540;259;16;11;6/05/2023;185;No citado;;;;;;;;;;;;;;;;;;;;
3541;259;16;11;6/05/2023;198;Titular;;3;Le toco intervenir poco pero cuando lo hizo fue de manera efectiva, solo que en ocasiones se apresuro mucho en tomar una decisión con el balón en sus pies.;;;;;;;;;;;;;;;;;
3542;259;16;11;6/05/2023;204;Suplente ingresa;;3;Interpreto muy bien cuando salir de su portería para dar lineas de pase y poder romper una linea del rival con un pase, defensivamente dio seguridad en el momento que le toco ser atacado.;;;;;;;;;;;;;;;;;
3543;259;16;11;6/05/2023;189;Titular;;2;Se vio muy ansioso de romper en conducción y querer rematar al arco, defensivamente debe mejorar el acortar distancias cuando estamos en campo rival y sus coberturas.;;;;;;;;;;;;;;;;;
3544;259;16;11;6/05/2023;196;Suplente ingresa;;3;Defensivamente no le toco intervenir mucho, pero cuando empezabamos un ataque lo hizo muy bien, ya que, rompia lineas defensivamente del rival para progresar rápido. Debe mejorar como acortar lineas cuando ya estamos en campo rival.;;;;;;;;;;;;;;;;;
3545;259;16;11;6/05/2023;203;Suplente ingresa;;2;No entro bien, perdio algunos balones en salidas por duelos debido a sus ansias de querer ir rápido hacia adelante.;;;;;;;;;;;;;;;;;
3546;259;16;11;6/05/2023;195;Titular;;2;Se vio muy ansioso al momento de que estabamos atacando, queriendo finalizar jugadas rápido y no tomando buenas decisiones. Debe mejorar sus distancias entre el central y él, ya que, en ocasiones le ganaron la espalda muy fácil.;;;;;;;;;;;;;;;;;
3547;259;16;11;6/05/2023;188;No citado;;;;;;;;;;;;;;;;;;;;
3548;259;16;11;6/05/2023;187;Lesionado;;;;;;;;;;;;;;;;;;;;
3549;259;16;11;6/05/2023;200;Titular;;2;Un poco errático en nuestros inicios, le costo un poco adaptarse al perfil de su posición pero se fue ajustando con el pasar de los minutos. Debe mejorar sus tomas de decisiones cuando nos posicionamos en campo rival.;;;;;;;;;;;;;;;;;
3550;259;16;11;6/05/2023;194;Titular;;3;Fue ajustando su precisión en los pases con el pasar de los minutos, ya que, tuvo algunos errores en nuestras salidas. Entrego equilibrio defensivo gracias a sus retornos e intercambios posicionales para cubrir a compañeros. Ofensivamente debe mejorar el último pase para atacar el arco rival.;;;;;;;;;;;;;;;;;
3551;259;16;11;6/05/2023;202;Titular;;3;Entro bien, le gano la espalda la mayoria de las veces al rival para empezar a asociarse y progresar a campo rival. Debe mejorar los perfiles cuando va a recibir el balón.;;;;;;;;;;;;;;;;;
3552;259;16;11;6/05/2023;191;Titular;;3;Se adapto bien a las dos posiciones que le toco jugar, interpreto bien que hacer en todos los momentos del juego, solo se le vio un poco ansioso cuando tuvo que atacar llevando a malas decisiones. El que convierte es de un remate de media distancia luego de proyectarse por una orilla.;;;;;;;;;;;;;;;;;
3553;259;16;11;6/05/2023;186;Suplente ingresa;;3;Entro bien, gano la mayoria de los duelos por su banda y le entrego velocidad al equipo. Se asociaba y acompañaba la jugada atacando espacios libres para hacer daño.;;;;;;;;;;;;;;;;;
3554;259;16;11;6/05/2023;190;Lesionado;;;;;;;;;;;;;;;;;;;;
3555;259;16;11;6/05/2023;201;Titular;;2;Se noto muy ansioso cuando atacabamos, rematando a portería cuando se podia hacer algo más. Gano la mayoría de sus duelos por la banda. Debe mejorar su interpretación de cuando ir hacia adelante.;;;;;;;;;;;;;;;;;
3556;259;16;11;6/05/2023;193;No citado;;;;;;;;;;;;;;;;;;;;
3557;259;16;11;6/05/2023;192;Suplente no ingresa;;2;Entro y se adapto bien a sus las dos posiciones que le toco jugar. pudo asociarse bien, gano duelos y se creo ocasiones de gol constantes.;;;;;;;;;;;;;;;;;
3558;259;16;11;6/05/2023;206;Titular;;3;Fue determinante en el área, se apoyaba de espalda, gano duelos e interpreto muy bien los espacios libres que dejaba el rival para poder hacer daño. Se genero variadas ocasiones de gol y entre ellas marco 4.;;;;;;;;;;;;;;;;;
3559;259;16;11;6/05/2023;205;Suplente ingresa;;2;Al principio le costo un poco adaptarse al partido y luego se vio bien, descargando rápido para darle continuidad al juego y acompañando la jugada para llegar a generar ocasiones de gol.;;;;;;;;;;;;;;;;;
3560;259;16;11;6/05/2023;199;Titular;;2;Se vio muy ansioso de finalizar las jugadas rápido. Gano bastantes duelos por su banda. Debe mejorar sus perfiles cuando estamos atacando, ya que, se mueve de adentro hacia afuera y pierde un tiempo para ir hacia arco del rival.;;;;;;;;;;;;;;;;;
3561;259;16;11;6/05/2023;207;No citado;;;;;;;;;;;;;;;;;;;;
3562;260;16;11;14/05/2023;197;Lesionado;;;;;;;;;;;;;;;;;;;;
3563;260;16;11;14/05/2023;185;Suplente ingresa;;3;Entro bien, tuvo intervenciones positivas que eran claras para el rival y en su juego con los pies pudo darle continuidad al juego.;;;;;;;;;;;;;;;;;
3564;260;16;11;14/05/2023;198;No citado;;;;;;;;;;;;;;;;;;;;
3565;260;16;11;14/05/2023;204;Titular;;2;Se le vio con un poco de dudas al momento de estar siendo atacado y en su juego con los pies. Interpreto bien cuando jugar corto y largo.;;;;;;;;;;;;;;;;;
3566;260;16;11;14/05/2023;189;Titular;;3;Ocupo 2 posiciones en el partido, las cuales se le vio como uno de lo más destacados durante el encuentro dando solidez defensiva y poderío ofensivo. Cumplio con lo que se le pidió.;;;;;;;;;;;;;;;;;
3567;260;16;11;14/05/2023;196;Suplente ingresa;;3;Entro bien, realizo buenas conductas defensivas y estuvo claro al momento de empezar un ataque organizado.;;;;;;;;;;;;;;;;;
3568;260;16;11;14/05/2023;203;No citado;;;;;;;;;;;;;;;;;;;;
3569;260;16;11;14/05/2023;195;Titular;;3;Tuvo gran porcentaje de duelos defensivos ganados, y entrego lineas de pase para progresar a campo rival, eludio y pudo entrar a campo rival mediante asociaciones. Debe mejorar sus perfiles.;;;;;;;;;;;;;;;;;
3570;260;16;11;14/05/2023;188;Suplente ingresa;;2;Entro y no estuvo claro para darle continuidad al juego, errático y entrando en duelos constantemente.;;;;;;;;;;;;;;;;;
3571;260;16;11;14/05/2023;187;Lesionado;;;;;;;;;;;;;;;;;;;;
3572;260;16;11;14/05/2023;200;Suplente ingresa;;3;Entro bien, interpreto bien cuando cerrar lineas en fase defensiva, gano duelos y dio lineas de pase claras para ir progresando a campo rival.;;;;;;;;;;;;;;;;;
3573;260;16;11;14/05/2023;194;Titular;;4;Destacado rendimiento, dio solidez en todos los momentos del juego, interprete de la mayoria de las asistencias para anotar goles debido a su lectura de juego.;;;;;;;;;;;;;;;;;
3574;260;16;11;14/05/2023;202;Suplente ingresa;;3;Entro bien, se posiciono atrás de la linea ofensiva del rival para empezar a constuir el juego, eludiendo, asociandose y llegando a rematar de media distancia.;;;;;;;;;;;;;;;;;
3575;260;16;11;14/05/2023;191;Titular;;3;Estuvo claro cuando el equipo estaba adaptandose al terreno de juego, asociandose bien con los compañeros, haciendo buenas coberturas y comunicando constanemente. Marco un gol de un remate de media distancia.;;;;;;;;;;;;;;;;;
3576;260;16;11;14/05/2023;186;Titular;;3;Fue rápido y ágil al momento de enfrentarse a duelos, ganando la mayoría, arrastrando marcas y rematando de media distancia.;;;;;;;;;;;;;;;;;
3577;260;16;11;14/05/2023;190;Lesionado;;;;;;;;;;;;;;;;;;;;
3578;260;16;11;14/05/2023;201;Titular;;4;Fue desequilibrante, muy bien en los duelos, cooperando en los retornos, ocupando bien los espacios productos de sus movimientos de afuera hacia adentro. Marco goles de remates de media distancia, un rebote y un movimiento a la espalda de un lateral.;;;;;;;;;;;;;;;;;
3579;260;16;11;14/05/2023;193;Titular;;2;Se vio un poco desordenado al momento de defender, con balón tuvo algunos pases que fueron interceptados pero si interpreto bien cuando poder romper con una conducción hacia adelante. Debe mejorar sus caracteristicas al momento de no tener el balón.;;;;;;;;;;;;;;;;;
3580;260;16;11;14/05/2023;192;Suplente ingresa;;2;Entro y se creo posibilidades de gol claras, haciendo uno y errando otros. Debe ser más incisivo y creer en él cuando se enfrenta a duelos, ya que, pierde muchos.;;;;;;;;;;;;;;;;;
3581;260;16;11;14/05/2023;206;Titular;;2;Estuvo un poco desconectado con el equipo, pero aún así, cuando le toco asociarse, descargar, eludir, no tuvo mayores problemas. Intento hacer juego con una marca fuerte durante el transcurso del primer tiempo.;;;;;;;;;;;;;;;;;
3582;260;16;11;14/05/2023;205;No citado;;;;;;;;;;;;;;;;;;;;
3583;260;16;11;14/05/2023;199;Suplente ingresa;;2;Entro un poco duditativo de sus cualidades, deshaciendose del balón muy rápido pudiendo tomar mejores decisiones para progresar. No entro en juego para dar lineas de pase claras. Tuvo duelos ganados por su banda.;;;;;;;;;;;;;;;;;
3584;260;16;11;14/05/2023;207;No citado;;;;;;;;;;;;;;;;;;;;
3585;261;16;11;20/05/2023;197;Lesionado;;;;;;;;;;;;;;;;;;;;
3586;261;16;11;20/05/2023;185;No citado;;;;;;;;;;;;;;;;;;;;
3587;261;16;11;20/05/2023;198;Titular;;1;Estuvo impreciso en los reinicios de juego, jugando de primera cuando podría haber dado un tiempo más, arriesgando muchos balones que podían causar daño.;;;;;;;;;;;;;;;;;
3588;261;16;11;20/05/2023;204;Suplente ingresa;;2;Intervino poco, pero cuando le toco lo hizo de buena manera, podria tomar mejores decisiones en los inicios, ya que, abusa mucho del balón largo.;;;;;;;;;;;;;;;;;
3589;261;16;11;20/05/2023;189;Titular;;4;Al principio le costo adaptarse a la cancha, dejando mucho espacio y tener que correr hacia atrás, cuando jugo de delantero, fue el más incisivo entregando velocidad, fuerza, asistencias y goles al equipo.;;;;;;;;;;;;;;;;;
3590;261;16;11;20/05/2023;196;Suplente ingresa;;3;Entro bien, anticipo jugadas del rival, rompio en conducción cuando fue necesario y entrego lineas de pase constantes para dar continuidad al juego.;;;;;;;;;;;;;;;;;
3591;261;16;11;20/05/2023;203;Suplente ingresa;;3;Entro bien, tuvo duelos defensivos ganados y cierres en el momento oportununo para anticipar jugadas de riesgo, se asocio bien e interpreto cuando eludir y pasar.;;;;;;;;;;;;;;;;;
3592;261;16;11;20/05/2023;195;Suplente ingresa;;3;Se proyecto bien en ofensiva, se asocio y pasaba para generar 2vs1, se apuro en algunas ocasiones pero también tuvo remates a portería que generaron peligro.;;;;;;;;;;;;;;;;;
3593;261;16;11;20/05/2023;188;No citado;;;;;;;;;;;;;;;;;;;;
3594;261;16;11;20/05/2023;187;Lesionado;;;;;;;;;;;;;;;;;;;;
3595;261;16;11;20/05/2023;200;Titular;;1;No jugo bien, estuvo lejano a sus marcas la mayoria de las veces que nos atacaban, y estuvo muy impreciso perdiendo balones en nuestros inicios.;;;;;;;;;;;;;;;;;
3596;261;16;11;20/05/2023;194;Titular;;3;Fue apoyo constante para circular el balón desde los inicios apareciendo a la espalda de la linea de delanteros del rival, abuso en ocasiones de la conducción del balón, recupero balones mediante sus buenos retornos y cambio de ser atacantes a ser atacados.;;;;;;;;;;;;;;;;;
3597;261;16;11;20/05/2023;202;Suplente ingresa;;3;Se asocio por banda y por interior, eludio y tuvo remates a portería. Debe mejorar sus retornos cuando nos toca defender, ya que, en ocasiones se vio un equipo partido.;;;;;;;;;;;;;;;;;
3598;261;16;11;20/05/2023;191;Titular;;2;A momentos se le vio un poco pérdido en la elaboración del juego, no interpretando espacios, al final del priimer tiempo se ajusto un poco y empezo a aparecer asociandose por interior y por banda, entregando la asistencia del primer gol.;;;;;;;;;;;;;;;;;
3599;261;16;11;20/05/2023;186;Titular;;2;Estuvo desaparecido durante unos minutos, cuando le toco intervenir con balón tuvo duelos ofensivos ganados y pérdidos, aun así, dio apoyo constante para hacer peligro cuando atacabamos.;;;;;;;;;;;;;;;;;
3600;261;16;11;20/05/2023;190;Lesionado;;;;;;;;;;;;;;;;;;;;
3601;261;16;11;20/05/2023;201;Suplente ingresa;;3;Gano la mayoria de sus duelos, entrego lineas de pases siempre perfilado para ir hacia adelante, se asocio y llegaba a finalizar jugadas cuando el balón venia desde la otra banda.;;;;;;;;;;;;;;;;;
3602;261;16;11;20/05/2023;193;Titular;;3;Entrego lineas de pase constantes, solo un poco impreciso, cerro bien cuando el balón venia de otra banda, y estando cerca del rival en duelos defensivos.;;;;;;;;;;;;;;;;;
3603;261;16;11;20/05/2023;192;No citado;;;;;;;;;;;;;;;;;;;;
3604;261;16;11;20/05/2023;206;Titular;;2;Estuvo un poco fuera de las jugadas, lo arrastraba un poco el balón, tuvo perfiles buenos y otros no, en recuperaciones de balón fue el priimero en ir con los centrales y enfrentar a duelos, tuvo remates a portería que por poco terminaron en gol.;;;;;;;;;;;;;;;;;
3605;261;16;11;20/05/2023;205;Suplente ingresa;;3;Entro bien, se adapto a la posición, recupero balones y asocio hacia las bandas, en ocasiones abuso mucho de las conducciones de balón.;;;;;;;;;;;;;;;;;
3606;261;16;11;20/05/2023;199;Titular;;4;Gano la mayoria de sus duelos ofensivos, entrego lineas de pases constantes, aporto con goles y asistencias y tuvo buenos retornos cuando perdiamos el balón pudiendo generar superioridad numérica en la mitad de cancha.;;;;;;;;;;;;;;;;;
